customer_id,age,Age_groups,gender,city,annual_income,spend_score,total_orders,avg_order_value,last_purchase_days_ago,loyalty_status,preferred_channel,Profile_richness,spend score blanks%
CUST103120,26,,Male,Kolkata,200000,81,69,2300,198,Silver,Website,Higher,
CUST103121,19,,Unknown,Delhi,825000,3,50,2400,259,Gold,,Lower,
CUST103122,32,,Male,Kolkata,1700000,98,12,1100,177,,,Higher,
CUST103123,67,,,,900000,40,76,3600,298,Silver,Online,Lower,
CUST103124,20,,Unknown,Delhi,375000,89,58,6100,280,,,Lower,
CUST103125,66,,Male,Kolkata,1350000,66,63,2800,300,Gold,Online,Higher,
CUST103126,53,,Female,Chennai,650000,34,73,300,129,Platinum,Mobile App,Higher,
CUST103127,21,,,Delhi,1450000,90,49,10200,180,Platinum,Online,Lower,
CUST103128,31,,Unknown,Kolkata,,95,36,11000,292,Gold,Website,Lower,
CUST103129,58,,,Hyderabad,1475000,9,54,700,207,,In-store,Lower,
CUST103130,58,,Female,Mumbai,1550000,94,47,4300,294,,,Higher,
CUST103131,42,,Male,Hyderabad,625000,84,32,6500,338,Gold,Online,Higher,
CUST103132,NA,,,Bengaluru,1350000,21,53,2400,175,Bronze,Online,Lower,
CUST103133,67,,Male,Kolkata,300000,93,32,7000,29,Gold,Mobile App,Higher,
CUST103134,27,,Female,Pune,850000,25,62,5000,179,Gold,Mobile App,Higher,
CUST103135,38,,Female,Ahmedabad,1325000,,37,6800,41,,In-store,Higher,
CUST103136,53,,,Hyderabad,450000,44,38,1800,192,Platinum,,Lower,
CUST103137,29,,Unknown,Delhi,200000,25,30,8200,344,,Online,Lower,
CUST103138,44,,Female,,175000,9,58,5500,237,Gold,In-store,Higher,
CUST103139,57,,Female,Ahmedabad,525000,62,32,8800,304,Silver,,Higher,
CUST103140,19,,,Pune,275000,26,66,10900,225,Platinum,In-store,Lower,
CUST103141,,,,,1250000,57,51,6700,114,Platinum,Online,Lower,
CUST103142,30,,Male,Kolkata,1900000,37,11,8100,278,Gold,Mobile App,Higher,
CUST103143,,,Female,,250000,16,59,6600,355,,Mobile App,Higher,
CUST103144,49,,Female,Kolkata,1525000,37,20,9000,17,Silver,Mobile App,Higher,
CUST103145,48,,Female,Bengaluru,1900000,76,37,7000,86,Gold,Website,Higher,
CUST103146,33,,Male,Pune,925000,24,73,6500,317,Silver,In-store,Higher,
CUST103147,49,,Male,Kolkata,1350000,26,49,6400,345,Platinum,Online,Higher,
CUST103148,49,,,Delhi,450000,20,19,8400,181,Silver,In-store,Lower,
CUST103149,51,,,Bengaluru,875000,9,55,8300,337,Gold,Mobile App,Lower,
CUST103150,28,,Unknown,Chennai,750000,87,40,7300,351,Bronze,,Lower,
CUST103151,27,,,,1625000,29,7,11600,145,Bronze,,Lower,
CUST103152,32,,Female,Pune,1600000,31,5,4700,315,Silver,In-store,Higher,
CUST103153,34,,,Mumbai,825000,19,42,5400,225,,,Lower,
CUST103154,57,,,,1575000,20,48,11800,54,Gold,,Lower,
CUST103155,35,,Male,Hyderabad,625000,87,7,7600,304,,,Higher,
CUST103156,NA,,,Kolkata,975000,27,11,6700,68,Bronze,In-store,Lower,
CUST103157,26,,Male,,250000,94,73,400,107,Platinum,Website,Higher,
CUST103158,42,,,,1625000,85,49,5100,334,Gold,Website,Lower,
CUST103159,57,,Female,Mumbai,1200000,44,30,2400,77,Gold,Mobile App,Higher,
CUST103160,31,,Male,Mumbai,1550000,35,41,9800,27,Bronze,Online,Higher,
CUST103161,42,,Male,Bengaluru,1550000,71,3,3100,344,,,Higher,
CUST103162,67,,Male,Pune,,22,40,3700,155,Platinum,Online,Higher,
CUST103163,39,,Male,Delhi,1475000,74,51,8300,72,,Online,Higher,
CUST103164,69,,Female,,1250000,87,32,7800,180,Platinum,,Higher,
CUST103165,47,,Female,Mumbai,1050000,15,48,2600,47,Bronze,Website,Higher,
CUST103166,37,,Male,Mumbai,1325000,94,71,9600,242,Gold,,Higher,
CUST103167,38,,Female,Hyderabad,1475000,98,71,11000,359,Platinum,Mobile App,Higher,
CUST103168,61,,Female,Chennai,1325000,13,20,3200,277,Gold,In-store,Higher,
CUST103169,49,,Unknown,Mumbai,275000,4,35,8600,313,Silver,Website,Lower,
CUST103170,68,,Unknown,Chennai,975000,82,24,4400,105,Silver,Mobile App,Lower,
CUST103171,63,,Male,Bengaluru,1700000,56,40,7300,95,Bronze,,Higher,
CUST103172,66,,,Delhi,1325000,23,77,10800,219,Bronze,Website,Lower,
CUST103173,38,,Male,,700000,97,52,5200,170,,,Higher,
CUST103174,52,,Female,Mumbai,450000,98,39,,,Bronze,Online,Higher,
CUST103175,49,,Male,Kolkata,1300000,34,68,10400,283,Silver,,Higher,
CUST103176,47,,Male,Chennai,1225000,100,61,7300,128,Platinum,,Higher,
CUST103177,NA,,Female,Hyderabad,925000,99,76,6200,200,,In-store,Higher,
CUST103178,56,,Unknown,,775000,17,,11500,332,Bronze,,Lower,
CUST103179,66,,,Hyderabad,1450000,28,65,3200,35,,,Lower,
CUST103180,29,,Female,Mumbai,475000,14,62,1400,354,,Online,Higher,
CUST103181,58,,,Pune,1425000,34,,5100,144,Silver,Website,Lower,
CUST103182,64,,Unknown,,1025000,75,2,9700,292,,Mobile App,Lower,
CUST103183,35,,,Delhi,325000,57,6,8400,66,Platinum,,Lower,
CUST103184,38,,,Kolkata,1125000,77,75,4800,219,Silver,,Lower,
CUST103185,30,,,Pune,675000,97,43,4500,56,Bronze,In-store,Lower,
CUST103186,38,,Female,Hyderabad,525000,55,40,400,145,Silver,Website,Higher,
CUST103187,25,,Male,Chennai,1625000,66,39,11900,213,Silver,,Higher,
CUST103188,63,,Female,Chennai,1625000,98,28,9900,94,Silver,,Higher,
CUST103189,57,,,Pune,375000,93,,7700,106,Bronze,Mobile App,Lower,
CUST103190,63,,Female,Chennai,750000,37,63,10000,84,Bronze,Online,Higher,
CUST103191,24,,Unknown,Hyderabad,900000,68,64,8200,136,Silver,,Lower,
CUST103192,40,,Female,Pune,650000,76,12,5600,146,Silver,Website,Higher,
CUST103193,61,,Female,Hyderabad,950000,26,41,3700,249,,Mobile App,Higher,
CUST103194,49,,Unknown,Kolkata,900000,61,29,5400,18,Platinum,Mobile App,Lower,
CUST103195,28,,Female,,650000,92,23,3500,125,,,Higher,
CUST103196,39,,,,1025000,67,,8700,2,,Website,Lower,
CUST103197,39,,Male,Kolkata,1750000,84,51,8600,332,Platinum,Website,Higher,
CUST103198,60,,,Kolkata,225000,74,45,7400,200,,Online,Lower,
CUST103199,42,,,Chennai,1825000,52,22,5300,138,Platinum,Website,Lower,
CUST103200,39,,Male,Mumbai,225000,18,10,2800,203,Silver,,Higher,
CUST103201,45,,,Ahmedabad,350000,53,7,9900,282,,,Lower,
CUST103202,46,,Male,Chennai,875000,63,73,6400,303,Platinum,Website,Higher,
CUST103203,30,,,Mumbai,1250000,53,15,6300,30,,Online,Lower,
CUST103204,35,,Unknown,Hyderabad,225000,27,77,2800,56,Platinum,Mobile App,Lower,
CUST103205,19,,Female,Ahmedabad,1850000,31,46,3900,119,Bronze,,Higher,
CUST103206,46,,,Chennai,700000,91,61,3200,132,Platinum,Website,Lower,
CUST103207,38,,Female,Ahmedabad,525000,1,61,9700,231,Silver,,Higher,
CUST103208,32,,Male,Ahmedabad,675000,6,51,9900,152,Gold,Website,Higher,
CUST103209,69,,,Bengaluru,1925000,11,38,1300,21,Bronze,In-store,Lower,
CUST103210,44,,Female,,1325000,34,12,5500,68,Gold,Online,Higher,
CUST103211,67,,Unknown,Bengaluru,1675000,84,77,4300,126,Silver,Mobile App,Lower,
CUST103212,48,,Male,Mumbai,1625000,63,66,700,43,Gold,In-store,Higher,
CUST103213,32,,Male,Delhi,250000,53,54,6800,182,Platinum,,Higher,
CUST103214,68,,,Pune,300000,85,39,1500,100,Gold,Website,Lower,
CUST103215,40,,Female,,1400000,85,76,6500,349,,Online,Higher,
CUST103216,41,,,Delhi,1750000,18,39,8400,240,Silver,,Lower,
CUST103217,61,,Female,Pune,350000,21,78,9200,200,,Website,Higher,
CUST103218,30,,Female,Mumbai,1250000,19,30,2700,116,Gold,Website,Higher,
CUST103219,39,,Unknown,Mumbai,1300000,4,48,4600,115,,Website,Lower,
CUST103220,60,,Unknown,Hyderabad,1800000,77,31,1600,142,Bronze,,Lower,
CUST103221,54,,Unknown,,725000,82,25,7100,119,Gold,Website,Lower,
CUST103222,50,,,,375000,29,68,6100,93,,Online,Lower,
CUST103223,20,,Female,Ahmedabad,1950000,25,51,5800,9,,,Higher,
CUST103224,,,Female,Bengaluru,unknown,56,13,10800,73,Platinum,,Higher,
CUST103225,36,,Male,Bengaluru,1325000,77,63,5400,26,Gold,In-store,Higher,
CUST103226,40,,,Mumbai,1000000,63,42,6800,239,,,Lower,
CUST103227,46,,Unknown,Bengaluru,1475000,27,54,7000,362,Bronze,,Lower,
CUST103228,47,,,Mumbai,1900000,60,67,1400,145,Platinum,In-store,Lower,
CUST103229,56,,Unknown,Ahmedabad,525000,83,,7700,68,Gold,Online,Lower,
CUST103230,61,,,Mumbai,1450000,49,56,7000,188,Platinum,,Lower,
CUST103231,64,,,Hyderabad,1125000,65,19,4500,,Gold,,Lower,
CUST103232,42,,Female,,625000,38,46,7500,131,Gold,Mobile App,Higher,
CUST103233,54,,Unknown,Kolkata,1850000,83,15,7600,221,Silver,In-store,Lower,
CUST103234,64,,,Chennai,1250000,52,32,9300,281,,Online,Lower,
CUST103235,25,,Female,,275000,1,49,800,277,Gold,Online,Higher,
CUST103236,59,,Female,,1850000,40,21,1700,140,Bronze,Online,Higher,
CUST103237,33,,Unknown,Delhi,1350000,81,65,4400,54,,,Lower,
CUST103238,25,,,,1100000,21,70,3300,1,,Website,Lower,
CUST103239,18,,,,175000,86,27,8800,128,Silver,Mobile App,Lower,
CUST103240,61,,Female,Pune,1100000,15,23,5500,1,,,Higher,
CUST103241,22,,Female,Chennai,650000,50,47,800,173,,,Higher,
CUST103242,20,,,Ahmedabad,1125000,48,12,3500,266,Gold,,Lower,
CUST103243,18,,Female,Kolkata,1475000,32,66,3100,296,Bronze,In-store,Higher,
CUST103244,21,,Male,Kolkata,425000,49,5,2300,256,Gold,Mobile App,Higher,
CUST103245,57,,Unknown,,1050000,68,9,5600,174,Bronze,Online,Lower,
CUST103246,52,,Female,,1075000,45,20,5800,45,Bronze,,Higher,
CUST103247,49,,Female,Hyderabad,500000,32,63,11800,343,Platinum,Mobile App,Higher,
CUST103248,59,,,Pune,300000,4,72,9600,141,Gold,In-store,Lower,
CUST103249,51,,Male,Mumbai,1375000,65,73,2300,27,Silver,Website,Higher,
CUST103250,60,,,Pune,1750000,97,71,10200,233,,Mobile App,Lower,
CUST103251,42,,Male,Delhi,1800000,71,30,5700,209,,Online,Higher,
CUST103252,27,,Female,Pune,1225000,73,16,6000,50,Platinum,,Higher,
CUST103253,38,,Male,,900000,65,5,6600,61,Silver,Website,Higher,
CUST103254,63,,Male,Ahmedabad,1200000,80,29,8800,243,,In-store,Higher,
CUST103255,56,,Male,,unknown,18,47,4800,269,,Online,Higher,
CUST103256,44,,Female,,1325000,54,22,8600,140,Gold,Website,Higher,
CUST103257,44,,,Ahmedabad,1650000,47,78,2400,157,Bronze,,Lower,
CUST103258,19,,Female,Bengaluru,,6,57,11800,85,Gold,,Higher,
CUST103259,58,,Male,Ahmedabad,375000,66,35,6200,84,,In-store,Higher,
CUST103260,65,,Male,Pune,850000,9,60,10600,276,Gold,Online,Higher,
CUST103261,30,,Male,Pune,1325000,68,70,1300,31,Platinum,,Higher,
CUST103262,26,,Unknown,Pune,1675000,23,60,4900,8,Silver,In-store,Lower,
CUST103263,69,,,Bengaluru,450000,43,58,3300,280,,Website,Lower,
CUST103264,53,,,,1225000,51,3,11700,203,Platinum,Online,Lower,
CUST103265,39,,Male,Mumbai,1300000,72,34,10600,33,Silver,,Higher,
CUST103266,59,,,Chennai,1725000,25,45,7900,298,Platinum,,Lower,
CUST103267,43,,Male,,1450000,80,50,2000,143,,Mobile App,Higher,
CUST103268,,,Female,Pune,unknown,35,2,2400,350,Bronze,Online,Higher,
CUST103269,29,,,,,17,15,5800,37,Bronze,Website,Lower,
CUST103270,34,,,Delhi,1225000,18,37,1900,147,Bronze,Website,Lower,
CUST103271,31,,Male,Kolkata,825000,27,15,4000,228,,Mobile App,Higher,
CUST103272,31,,Unknown,Kolkata,175000,15,60,2700,34,,Website,Lower,
CUST103273,51,,Male,Chennai,1550000,81,64,3400,237,,Online,Higher,
CUST103274,,,Female,Chennai,1550000,69,,1700,212,,,Higher,
CUST103275,37,,Male,Mumbai,975000,80,52,1500,309,Bronze,In-store,Higher,
CUST103276,28,,Male,Delhi,1575000,15,23,6000,140,Bronze,,Higher,
CUST103277,33,,Female,,1425000,42,37,9200,190,Silver,,Higher,
CUST103278,68,,Female,,850000,34,41,5200,96,Silver,Online,Higher,
CUST103279,48,,,Ahmedabad,1000000,48,57,1300,194,Gold,Website,Lower,
CUST103280,NA,,,Ahmedabad,,83,25,1500,361,Platinum,Mobile App,Lower,
CUST103281,23,,Male,,1325000,8,37,9900,304,Silver,Mobile App,Higher,
CUST103282,36,,Female,Kolkata,950000,10,40,5200,296,Silver,,Higher,
CUST103283,54,,Male,,,5,46,10300,152,Silver,Mobile App,Higher,
CUST103284,21,,Male,,1950000,48,60,4000,223,Silver,Mobile App,Higher,
CUST103285,64,,Male,Delhi,350000,26,19,300,196,,Website,Higher,
CUST103286,21,,Male,Pune,1325000,86,9,4100,88,Gold,In-store,Higher,
CUST103287,37,,,Bengaluru,1800000,23,69,2900,299,Silver,In-store,Lower,
CUST103288,27,,Female,Pune,1025000,62,5,3800,17,,Website,Higher,
CUST103289,41,,Male,Bengaluru,1900000,13,26,3400,211,Platinum,Mobile App,Higher,
CUST103290,,,Unknown,Ahmedabad,1225000,9,19,4300,232,Silver,Online,Lower,
CUST103291,52,,,Chennai,1625000,20,30,1700,358,,,Lower,
CUST103292,43,,Unknown,,1700000,92,48,3300,183,,,Lower,
CUST103293,54,,,Pune,250000,57,16,800,162,Bronze,In-store,Lower,
CUST103294,55,,Female,,,,71,9100,70,Bronze,Website,Higher,
CUST103295,38,,,Delhi,1125000,24,18,11500,60,Gold,Online,Lower,
CUST103296,,,,Delhi,600000,33,56,5400,179,Bronze,Mobile App,Lower,
CUST103297,57,,Male,Kolkata,1300000,20,21,8400,77,Silver,Website,Higher,
CUST103298,56,,Female,Delhi,1750000,60,31,2400,35,,In-store,Higher,
CUST103299,38,,Female,Delhi,1800000,48,1,3300,16,Gold,Online,Higher,
CUST103300,27,,Unknown,Chennai,575000,64,3,10200,294,,Online,Lower,
CUST103301,55,,,,1375000,30,25,7500,171,Silver,In-store,Lower,
CUST103302,63,,Male,Ahmedabad,875000,73,8,4800,32,Bronze,Online,Higher,
CUST103303,21,,Female,Delhi,1775000,17,65,6900,263,Platinum,,Higher,
CUST103304,62,,,Ahmedabad,250000,100,62,9900,215,Silver,In-store,Lower,
CUST103305,37,,Female,Chennai,1175000,14,7,9300,46,Platinum,,Higher,
CUST103306,34,,Male,Delhi,250000,19,7,4500,189,,Website,Higher,
CUST103307,NA,,,,1375000,71,8,300,274,Platinum,,Lower,
CUST103308,24,,Female,Kolkata,1575000,59,19,4600,71,,Mobile App,Higher,
CUST103309,21,,,Pune,325000,67,17,5900,296,Gold,Website,Lower,
CUST103310,46,,,,900000,97,11,1100,88,,,Lower,
CUST103311,31,,,Hyderabad,425000,44,49,700,334,Bronze,Mobile App,Lower,
CUST103312,20,,Male,Mumbai,650000,32,11,8100,261,Bronze,Mobile App,Higher,
CUST103313,41,,Male,Delhi,1675000,11,41,11600,182,Silver,,Higher,
CUST103314,54,,,Ahmedabad,950000,2,62,1100,342,Bronze,,Lower,
CUST103315,33,,Male,Mumbai,775000,90,52,4700,22,Gold,In-store,Higher,
CUST103316,NA,,Female,Bengaluru,1125000,68,66,9400,74,Bronze,,Higher,
CUST103317,69,,Female,Delhi,1750000,17,68,7900,90,Silver,,Higher,
CUST103318,21,,Female,Hyderabad,1600000,81,75,2600,335,Bronze,Mobile App,Higher,
CUST103319,41,,Male,Chennai,500000,92,67,11100,166,,Mobile App,Higher,
CUST103320,51,,Male,Kolkata,150000,94,40,7600,234,,Website,Higher,
CUST103321,47,,Male,Hyderabad,400000,40,5,4400,129,Platinum,,Higher,
CUST103322,35,,Unknown,Ahmedabad,1500000,87,22,2400,334,Platinum,,Lower,
CUST103323,36,,Unknown,Chennai,175000,46,37,10500,292,,Mobile App,Lower,
CUST103324,48,,,Pune,1750000,88,11,6200,95,Platinum,,Lower,
CUST103325,36,,Unknown,Chennai,1225000,93,44,8800,28,,Website,Lower,
CUST103326,66,,,Delhi,525000,4,53,3900,354,Gold,In-store,Lower,
CUST103327,63,,,Mumbai,675000,38,77,11800,35,Silver,Mobile App,Lower,
CUST103328,36,,Male,Mumbai,575000,63,61,4100,231,,Online,Higher,
CUST103329,39,,,Ahmedabad,1300000,29,67,8600,318,Silver,Mobile App,Lower,
CUST103330,41,,Female,Chennai,875000,19,13,7600,343,Gold,Mobile App,Higher,
CUST103331,62,,Female,Hyderabad,375000,91,11,7600,364,,In-store,Higher,
CUST103332,29,,Male,Ahmedabad,1575000,29,11,9200,125,Bronze,,Higher,
CUST103333,47,,Female,Kolkata,1675000,100,7,9100,79,Gold,,Higher,
CUST103334,55,,Female,Ahmedabad,275000,35,17,5500,61,Platinum,Online,Higher,
CUST103335,,,,Ahmedabad,1800000,70,48,3000,217,,Online,Lower,
CUST103336,48,,Male,Pune,1150000,23,14,7900,282,Gold,Online,Higher,
CUST103337,53,,Male,,1200000,46,63,1700,163,Gold,,Higher,
CUST103338,36,,Male,Delhi,unknown,44,64,6200,57,,In-store,Higher,
CUST103339,65,,Male,Pune,575000,48,75,6200,191,Platinum,,Higher,
CUST103340,62,,Female,Mumbai,1575000,52,77,800,132,,Online,Higher,
CUST103341,53,,Male,Mumbai,1625000,8,65,5400,42,Platinum,,Higher,
CUST103342,47,,Unknown,Bengaluru,800000,55,34,1400,173,Gold,Website,Lower,
CUST103343,NA,,Male,Bengaluru,1825000,66,9,2100,167,Silver,In-store,Higher,
CUST103344,66,,Female,Hyderabad,675000,77,77,9800,250,,,Higher,
CUST103345,NA,,,Mumbai,725000,40,37,7700,193,,,Lower,
CUST103346,50,,Male,,1125000,85,30,10400,278,Gold,,Higher,
CUST103347,35,,Female,Pune,1975000,31,41,9900,238,,Online,Higher,
CUST103348,69,,Male,Kolkata,1775000,48,45,400,230,,Online,Higher,
CUST103349,66,,,,1125000,100,47,5700,165,,,Lower,
CUST103350,45,,,Bengaluru,275000,61,7,1700,243,Platinum,,Lower,
CUST103351,64,,Female,Chennai,575000,52,14,6600,90,Bronze,,Higher,
CUST103352,28,,Female,,875000,38,48,10200,179,,Website,Higher,
CUST103353,,,Female,,650000,91,6,7100,58,,In-store,Higher,
CUST103354,62,,Unknown,,1675000,36,34,1700,263,,,Lower,
CUST103355,50,,Female,,375000,87,,4500,136,Silver,Mobile App,Higher,
CUST103356,34,,,,450000,55,46,7600,238,Silver,,Lower,
CUST103357,23,,,Bengaluru,,85,59,1900,307,Gold,Website,Lower,
CUST103358,21,,Female,Mumbai,350000,13,70,10000,243,Gold,,Higher,
CUST103359,37,,Female,Ahmedabad,1825000,37,8,11800,151,Gold,Website,Higher,
CUST103360,65,,Male,,1100000,47,24,2600,346,,,Higher,
CUST103361,64,,Male,,725000,90,67,7600,364,Silver,Website,Higher,
CUST103362,44,,Male,Delhi,975000,71,4,11800,247,Gold,Online,Higher,
CUST103363,32,,,Mumbai,1650000,22,1,3200,219,Silver,,Lower,
CUST103364,23,,,Ahmedabad,1150000,39,34,6900,9,,,Lower,
CUST103365,64,,,Kolkata,250000,87,9,5300,294,,In-store,Lower,
CUST103366,31,,,Kolkata,1375000,58,63,6200,13,,Online,Lower,
CUST103367,28,,,Chennai,225000,30,76,10300,263,Gold,Website,Lower,
CUST103368,56,,,,1400000,18,10,500,225,,In-store,Lower,
CUST103369,26,,,Pune,1425000,18,10,10600,231,,Online,Lower,
CUST103370,43,,,Delhi,1100000,74,50,700,178,Silver,Mobile App,Lower,
CUST103371,33,,Female,Mumbai,325000,39,44,3000,247,Bronze,,Higher,
CUST103372,22,,Female,Mumbai,1250000,94,48,11000,67,Platinum,,Higher,
CUST103373,69,,Unknown,,825000,26,6,8000,297,Gold,Website,Lower,
CUST103374,27,,,Chennai,800000,71,24,10500,157,Bronze,Online,Lower,
CUST103375,67,,Male,Hyderabad,1750000,7,58,1300,165,,Online,Higher,
CUST103376,20,,Male,Bengaluru,975000,69,64,7400,184,Gold,Website,Higher,
CUST103377,30,,,Chennai,1675000,65,56,10300,208,Bronze,Mobile App,Lower,
CUST103378,60,,Unknown,Ahmedabad,1675000,46,12,7400,16,,,Lower,
CUST103379,66,,Male,Chennai,1075000,18,35,7800,300,Gold,,Higher,
CUST103380,47,,Female,,775000,13,71,1700,306,Bronze,Mobile App,Higher,
CUST103381,,,Unknown,,725000,25,6,8500,241,Platinum,Website,Lower,
CUST103382,62,,Unknown,Pune,1100000,8,65,5000,230,,,Lower,
CUST103383,23,,Female,Delhi,650000,74,,4800,18,Gold,Online,Higher,
CUST103384,34,,Female,,1300000,32,60,3000,147,,Mobile App,Higher,
CUST103385,62,,Female,Kolkata,1325000,17,68,900,244,,Mobile App,Higher,
CUST103386,68,,,,450000,,29,10600,51,Gold,,Lower,
CUST103387,,,Unknown,Pune,200000,79,38,7300,259,Bronze,,Lower,
CUST103388,36,,,Bengaluru,925000,79,22,9600,238,Gold,,Lower,
CUST103389,59,,Female,Kolkata,1000000,48,8,8400,246,,Online,Higher,
CUST103390,52,,Unknown,Hyderabad,600000,63,63,9000,345,Silver,Mobile App,Lower,
CUST103391,63,,,Mumbai,475000,40,13,800,310,,,Lower,
CUST103392,43,,,Bengaluru,1325000,84,27,6000,49,Bronze,Mobile App,Lower,
CUST103393,68,,,Hyderabad,1825000,15,18,11700,284,Platinum,,Lower,
CUST103394,22,,Female,Kolkata,1250000,99,18,7000,38,Gold,Online,Higher,
CUST103395,46,,,Bengaluru,600000,6,77,5700,284,,Online,Lower,
CUST103396,54,,Unknown,Pune,1725000,94,62,6900,32,Gold,In-store,Lower,
CUST103397,37,,Female,Hyderabad,1775000,63,14,5100,243,Platinum,,Higher,
CUST103398,66,,Female,Mumbai,1775000,8,11,,41,,,Higher,
CUST103399,38,,Unknown,,,95,17,5300,292,Platinum,,Lower,
CUST103400,27,,Unknown,Pune,1250000,32,51,6100,103,,,Lower,
CUST103401,22,,Unknown,Ahmedabad,1975000,45,14,11300,292,Silver,Website,Lower,
CUST103402,53,,Male,Mumbai,1800000,52,57,800,107,,Mobile App,Higher,
CUST103403,23,,,Delhi,1850000,79,6,9200,246,,Online,Lower,
CUST103404,43,,Female,Chennai,200000,82,57,11000,87,Platinum,Mobile App,Higher,
CUST103405,21,,,Delhi,1075000,13,4,5300,66,Bronze,Mobile App,Lower,
CUST103406,56,,,,unknown,24,11,4000,138,,Website,Lower,
CUST103407,56,,Female,,1175000,40,74,1300,326,Silver,Online,Higher,
CUST103408,67,,Male,Ahmedabad,1125000,14,11,5400,200,Gold,In-store,Higher,
CUST103409,52,,Unknown,Ahmedabad,1375000,92,79,9500,335,Silver,,Lower,
CUST103410,18,,Female,Chennai,1000000,75,8,2200,93,Silver,,Higher,
CUST103411,41,,Unknown,Hyderabad,725000,70,59,1200,348,Gold,Mobile App,Lower,
CUST103412,53,,Unknown,Chennai,550000,62,21,2800,278,,Website,Lower,
CUST103413,23,,Male,,1125000,89,65,5000,20,Silver,Website,Higher,
CUST103414,58,,,Delhi,1975000,61,24,9300,289,,,Lower,
CUST103415,,,Female,Ahmedabad,1775000,1,30,11600,90,Silver,,Higher,
CUST103416,63,,Unknown,Delhi,1225000,89,57,1600,50,Bronze,Online,Lower,
CUST103417,61,,Female,Mumbai,700000,66,,10200,10,,Mobile App,Higher,
CUST103418,48,,Male,,275000,32,73,6100,79,Bronze,Mobile App,Higher,
CUST103419,37,,,Bengaluru,1775000,13,17,1400,37,,,Lower,
CUST103420,41,,,,650000,33,59,11800,59,Platinum,,Lower,
CUST103421,42,,Female,Bengaluru,1000000,32,31,2500,88,Gold,In-store,Higher,
CUST103422,53,,Female,,850000,56,64,8700,104,,Mobile App,Higher,
CUST103423,38,,,Kolkata,300000,24,48,7400,319,,Website,Lower,
CUST103424,47,,Female,,1450000,91,23,4100,277,,,Higher,
CUST103425,41,,Unknown,Mumbai,1050000,4,70,1100,104,,,Lower,
CUST103426,61,,,,700000,88,30,9000,254,Platinum,Mobile App,Lower,
CUST103427,59,,Female,Hyderabad,325000,23,55,9700,230,,Online,Higher,
CUST103428,47,,,,,29,7,2700,335,,,Lower,
CUST103429,39,,Unknown,Bengaluru,1325000,98,75,1900,37,Bronze,Website,Lower,
CUST103430,45,,Male,,375000,21,12,4400,301,,Online,Higher,
CUST103431,24,,,Hyderabad,725000,30,60,3100,142,,,Lower,
CUST103432,52,,Female,,1300000,90,52,6200,43,Platinum,,Higher,
CUST103433,NA,,Unknown,,1450000,20,27,6900,116,Platinum,Mobile App,Lower,
CUST103434,45,,Male,Pune,1100000,16,12,8700,341,Silver,Online,Higher,
CUST103435,31,,,,1800000,67,13,5900,84,,,Lower,
CUST103436,27,,,Kolkata,1775000,49,72,7400,259,,,Lower,
CUST103437,33,,Unknown,Kolkata,275000,,,1600,360,,Website,Lower,
CUST103438,33,,Female,Ahmedabad,650000,58,62,4100,87,,Online,Higher,
CUST103439,,,,Kolkata,1950000,44,29,1800,343,Bronze,,Lower,
